name,code,consumption,consumptionFull,url,gasDayStart,gasInStorage,injection,withdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,status,trend,full,info,month_day,year,gasDayEnd,month_day_gasDayEnd,year_gasDayEnd,netWithdrawal
Germany,DE,995.2735,6.35,DE,2021-05-10,63.1921,965.82,1.01,241.9950,"3,990.46","6,757.86",C,0.4,26.11,[],05.10.,2021,2021-05-11,05.11.,2021,
Germany,DE,995.2735,6.24,DE,2021-05-09,62.1347,"1,099.32",3.15,241.9930,"3,990.41","6,757.76",C,0.45,25.68,[],05.09.,2021,2021-05-10,05.10.,2021,
Germany,DE,995.2735,6.14,DE,2021-05-08,61.0752,392.50,35.87,241.9930,"3,990.41","6,757.76",C,0.15,25.24,[],05.08.,2021,2021-05-09,05.09.,2021,
Germany,DE,995.2735,6.1,DE,2021-05-07,60.7186,123.00,491.25,241.9930,"3,990.41","6,757.76",C,-0.15,25.09,[],05.07.,2021,2021-05-08,05.08.,2021,
Germany,DE,995.2735,6.14,DE,2021-05-06,61.0868,56.35,704.79,241.9930,"3,990.41","6,757.76",C,-0.27,25.24,[],05.06.,2021,2021-05-07,05.07.,2021,
Germany,DE,995.2735,6.2,DE,2021-05-05,61.7441,40.33,458.47,241.9929,"3,990.41","6,757.76",C,-0.17,25.51,[],05.05.,2021,2021-05-06,05.06.,2021,
Germany,DE,995.2735,6.25,DE,2021-05-04,62.1606,247.56,194.18,241.9929,"3,990.41","6,757.76",C,0.02,25.69,[],05.04.,2021,2021-05-05,05.05.,2021,
Germany,DE,995.2735,6.24,DE,2021-05-03,62.1066,61.40,375.47,241.9929,"3,990.41","6,757.76",C,-0.13,25.66,[],05.03.,2021,2021-05-04,05.04.,2021,
Germany,DE,995.2735,6.27,DE,2021-05-02,62.4073,127.75,66.13,241.9944,"3,990.44","6,757.84",C,0.03,25.79,[],05.02.,2021,2021-05-03,05.03.,2021,
Germany,DE,995.2735,6.26,DE,2021-05-01,62.3358,211.89,79.15,241.9944,"3,990.44","6,757.84",C,0.05,25.76,[],05.01.,2021,2021-05-02,05.02.,2021,
Germany,DE,995.2735,6.25,DE,2021-04-30,62.2275,58.76,256.54,241.9944,"3,990.44","6,757.84",C,-0.08,25.71,[],04.30.,2021,2021-05-01,05.01.,2021,
Germany,DE,995.2735,6.27,DE,2021-04-29,62.4306,191.05,124.99,241.9944,"3,952.38","6,757.84",C,0.03,25.8,[],04.29.,2021,2021-04-30,04.30.,2021,
Germany,DE,995.2735,6.27,DE,2021-04-28,62.3659,420.80,81.91,241.9944,"3,952.38","6,757.84",C,0.14,25.77,[],04.28.,2021,2021-04-29,04.29.,2021,
Germany,DE,995.2735,6.23,DE,2021-04-27,62.0270,571.20,92.26,241.9944,"3,952.38","6,757.84",C,0.2,25.63,[],04.27.,2021,2021-04-28,04.28.,2021,
Germany,DE,995.2735,6.18,DE,2021-04-26,61.5481,420.56,65.27,241.9944,"3,952.38","6,757.84",C,0.15,25.43,[],04.26.,2021,2021-04-27,04.27.,2021,
Germany,DE,995.2735,6.15,DE,2021-04-25,61.1933,516.64,7.74,241.9924,"3,952.33","6,757.74",C,0.21,25.29,[],04.25.,2021,2021-04-26,04.26.,2021,
Germany,DE,995.2735,6.1,DE,2021-04-24,60.6844,440.60,5.10,241.9924,"3,952.33","6,757.74",C,0.18,25.08,[],04.24.,2021,2021-04-25,04.25.,2021,
Germany,DE,995.2735,6.05,DE,2021-04-23,60.2489,165.57,60.80,241.9924,"3,952.33","6,757.74",C,0.04,24.9,[],04.23.,2021,2021-04-24,04.24.,2021,
Germany,DE,995.2735,6.04,DE,2021-04-22,60.1441,131.86,70.39,241.9924,"3,952.33","6,757.74",C,0.03,24.85,[],04.22.,2021,2021-04-23,04.23.,2021,
Germany,DE,995.2735,6.04,DE,2021-04-21,60.0840,273.03,39.80,241.9924,"3,952.33","6,757.74",C,0.1,24.83,[],04.21.,2021,2021-04-22,04.22.,2021,
Germany,DE,995.2735,6.01,DE,2021-04-20,59.8426,260.71,152.78,241.9924,"3,952.33","6,757.74",C,0.04,24.73,[],04.20.,2021,2021-04-21,04.21.,2021,
Germany,DE,995.2735,6.0,DE,2021-04-19,59.7371,180.56,344.80,241.9924,"3,952.33","6,757.74",C,-0.07,24.69,[],04.19.,2021,2021-04-20,04.20.,2021,
Germany,DE,995.2735,6.02,DE,2021-04-18,59.8714,243.40,199.88,241.9968,"3,952.44","6,757.96",C,0.02,24.74,[],04.18.,2021,2021-04-19,04.19.,2021,
Germany,DE,995.2735,6.01,DE,2021-04-17,59.8279,153.93,221.70,241.9968,"3,952.44","6,757.96",C,-0.03,24.72,[],04.17.,2021,2021-04-18,04.18.,2021,
Germany,DE,995.2735,6.02,DE,2021-04-16,59.8957,132.67,462.81,241.9968,"3,952.44","6,757.96",C,-0.14,24.75,[],04.16.,2021,2021-04-17,04.17.,2021,
Germany,DE,995.2735,6.05,DE,2021-04-15,60.2375,53.07,944.42,241.9968,"3,952.44","6,757.96",C,-0.37,24.89,[],04.15.,2021,2021-04-16,04.16.,2021,
Germany,DE,995.2735,6.14,DE,2021-04-14,61.1213,58.32,"1,226.88",241.9968,"3,952.44","6,757.96",C,-0.48,25.26,[],04.14.,2021,2021-04-15,04.15.,2021,
Germany,DE,995.2735,6.26,DE,2021-04-13,62.2862,33.33,"1,281.54",241.9968,"3,952.44","6,757.96",C,-0.52,25.74,[],04.13.,2021,2021-04-14,04.14.,2021,
Germany,DE,995.2735,6.39,DE,2021-04-12,63.5486,23.19,"1,064.76",241.9968,"3,952.44","6,757.96",C,-0.43,26.26,[],04.12.,2021,2021-04-13,04.13.,2021,
Germany,DE,995.2735,6.49,DE,2021-04-11,64.5752,263.12,212.23,242.0036,"3,952.60","6,758.29",C,0.02,26.68,[],04.11.,2021,2021-04-12,04.12.,2021,
Germany,DE,995.2735,6.48,DE,2021-04-10,64.5243,158.22,220.51,242.0036,"3,952.60","6,758.29",C,-0.03,26.66,[],04.10.,2021,2021-04-11,04.11.,2021,
Germany,DE,995.2735,6.49,DE,2021-04-09,64.5867,112.76,513.15,242.0036,"3,952.60","6,758.29",C,-0.17,26.69,[],04.09.,2021,2021-04-10,04.10.,2021,
Germany,DE,995.2735,6.53,DE,2021-04-08,64.9873,60.48,885.81,242.0036,"3,952.60","6,758.29",C,-0.34,26.85,[],04.08.,2021,2021-04-09,04.09.,2021,
Germany,DE,995.2735,6.61,DE,2021-04-07,65.8151,44.64,792.85,242.0036,"3,952.60","6,758.29",C,-0.31,27.2,[],04.07.,2021,2021-04-08,04.08.,2021,
Germany,DE,995.2735,6.69,DE,2021-04-06,66.5634,42.41,686.85,242.0036,"3,952.60","6,758.29",E,-0.27,27.51,[],04.06.,2021,2021-04-07,04.07.,2021,
Germany,DE,995.2735,6.75,DE,2021-04-05,67.2287,225.64,173.07,242.0036,"3,952.60","6,758.29",C,0.02,27.78,[],04.05.,2021,2021-04-06,04.06.,2021,
Germany,DE,995.2735,6.75,DE,2021-04-04,67.1604,579.99,49.88,242.0036,"3,952.60","6,758.29",C,0.22,27.75,[],04.04.,2021,2021-04-05,04.05.,2021,
Germany,DE,995.2735,6.7,DE,2021-04-03,66.6391,626.67,54.46,242.0036,"3,952.60","6,758.29",C,0.24,27.54,[],04.03.,2021,2021-04-04,04.04.,2021,
Germany,DE,995.2735,6.64,DE,2021-04-02,66.0509,449.74,135.26,242.0036,"3,952.60","6,758.29",C,0.13,27.29,[],04.02.,2021,2021-04-03,04.03.,2021,
Germany,DE,995.2735,6.6,DE,2021-04-01,65.7322,663.59,17.51,242.0036,"3,952.60","6,758.29",C,0.27,27.16,[],04.01.,2021,2021-04-02,04.02.,2021,
Germany,DE,995.2735,6.54,DE,2021-03-31,65.1007,792.94,267.77,246.8253,"3,947.18","6,744.79",C,0.21,26.38,[],03.31.,2021,2021-04-01,04.01.,2021,
Germany,DE,995.2735,6.4,DE,2021-03-30,63.6908,623.46,228.24,241.3287,"3,812.03","6,474.48",C,0.16,26.39,[],03.30.,2021,2021-03-31,03.31.,2021,
Germany,DE,995.2735,6.28,DE,2021-03-29,62.5165,596.22,251.92,241.3287,"3,812.03","6,474.48",C,0.14,25.91,[],03.29.,2021,2021-03-30,03.30.,2021,
Germany,DE,995.2735,6.33,DE,2021-03-28,62.9601,612.97,241.79,241.3287,"3,812.03","6,474.48",C,0.15,26.09,[],03.28.,2021,2021-03-29,03.29.,2021,
Germany,DE,995.2735,6.29,DE,2021-03-27,62.5927,597.69,220.08,241.3287,"3,689.59","6,271.07",C,0.16,25.94,[],03.27.,2021,2021-03-28,03.28.,2021,
Germany,DE,995.2735,6.25,DE,2021-03-26,62.2199,580.48,263.12,241.3287,"3,806.75","6,474.48",C,0.13,25.78,[],03.26.,2021,2021-03-27,03.27.,2021,
Germany,DE,995.2735,6.22,DE,2021-03-25,61.9077,249.33,313.18,241.3287,"3,806.75","6,474.48",C,-0.03,25.65,[],03.25.,2021,2021-03-26,03.26.,2021,
Germany,DE,995.2735,6.23,DE,2021-03-24,61.9777,146.57,354.06,241.3287,"3,806.75","6,474.48",C,-0.09,25.68,[],03.24.,2021,2021-03-25,03.25.,2021,
Germany,DE,995.2735,6.25,DE,2021-03-23,62.1921,53.18,524.89,241.3287,"3,806.75","6,474.48",C,-0.2,25.77,[],03.23.,2021,2021-03-24,03.24.,2021,
Germany,DE,995.2735,6.3,DE,2021-03-22,62.6718,47.47,710.24,241.3287,"3,806.75","6,474.48",C,-0.27,25.97,[],03.22.,2021,2021-03-23,03.23.,2021,
Germany,DE,995.2735,6.36,DE,2021-03-21,63.3438,184.78,325.83,241.3287,"3,806.75","6,474.48",C,-0.06,26.25,[],03.21.,2021,2021-03-22,03.22.,2021,
Germany,DE,995.2735,6.38,DE,2021-03-20,63.4888,114.17,447.59,241.3287,"3,806.75","6,474.48",C,-0.14,26.31,[],03.20.,2021,2021-03-21,03.21.,2021,
